title,content
"인스피언, '클라우드 EDI 서비스' 이용 희망 中企 모집


","IT 솔루션 전문업체 인스피언이 중소기업을 대상으로 자사의 클라우드 기반 전자문서교환(EDI) 서비스를 제공한다고 21일 밝혔다.(인스피언 제공) © 뉴스1(서울=뉴스1) 윤지원 기자 = IT 솔루션 전문업체 인스피언이 중소기업을 대상으로 자사의 클라우드 기반 전자문서교환(EDI) 서비스를 제공한다고 21일 밝혔다.이는 과학기술정보통신부와 정보통신산업진흥원(NIPA)이 추진하는 중소기업 지원 정책의 일환이다. 앞서 인스피언은 지난해부터 '중소기업 클라우드 서비스 이용지원(바우처) 사업'의 공급 기업 자격으로 참여해왔다.인스피언 측은 자사 클라우드 EDI 서비스가 기업 간 이뤄지는 각종 업무의 수·발주, 정산, 물류 프로세스 자동화에 활용될 수 있다고 설명했다.  이번 사업에 참여를 원하는 기업은 NIPA 사업공고를 참조해 오는 4월15일까지 신청할 수 있다. 정부에 수요기업으로 신청한 후 바우처를 통해 20% 자부담금을 내면 최대 5000만원의 혜택을 받을 수 있다.모집 대상은 해외업체나 대기업 혹은 온오프라인 쇼핑몰, 오픈 뱅킹 등에 EDI로 업무 데이터를 주고 받는 중소기업이다.최정규 인스피언 대표이사는 ""인스피언은 지난해에 이어 올해에도 중소기업들의 경쟁력 제고를 위해 정부 방침에 따라 다양한 분야의 중소기업들에게 클라우드 EDI 서비스 제공에 만전을 기하겠다""고 밝혔다.


"
"""갤Z폴드4도 S펜 담을까"" 삼성, 폴더블폰 성장기서 '혁신·안정화' 갈림길 섰다


","폴더블폰 고성장 전망2025년 출하량 최대 3000만대 이상 달할 듯지난해 90%대 점유율 기록한 삼성올해 혁신과 안정화 중 '선택과 집중' 방향에 관심 집중 갤럭시S22울트라 디자인 기반 갤럭시Z폴드4 예상 렌더링 이미지. 트위터(@WilliamFaix) 갈무리.[파이낸셜뉴스] 삼성전자가 글로벌 폴더블폰 시장의 절대강자로 자리잡은 가운데 폴더블폰 시장이 본격적인 성장기에 돌입했다는 전망이 나온다. 글로벌 시장조사업체들은 지난해 890만대였던 폴더블폰 시장이 2~3년 내 3000만대 규모로 3배가량 커질 것으로 분석했다.   여기에 다른 제조사들도 폴더블 시장에 진출할 것으로 알려지면서 삼성전자가 올 하반기 내놓을 갤럭시Z폴드3·플립3의 후속작 '갤럭시Z폴드4·플립4(가칭)'의 '초격차' 전략에 관심이 쏠리고 있다.  2019년부터 2024년까지 폴더블폰 시장 전망치 및 분석. 카날리스 제공. ■""폴더블폰 2~3년내 3천만대 규모 성장"" 21일 글로벌 시장조사업체 IDC에 따르면, 폴더블폰 출하량은 오는 2025년 3000만대에 달할 것으로 전망했다. 또 다른 글로벌 시장조사업체 카날리스는 이보다 1년 앞선 2024년에 3000만대 이상을 기록할 것이라고 내다봤다.   지난해 폴더블폰 출하량은 2020년보다 최대 264.3% 성장했다. 전체 스마트폰 시장이 10% 미만 성장률을 기록한 것과 대조되는 모습이다.   글로벌 폴더블폰시장 성장률 전망도 밝은 편다. 카날리스는 2019년부터 2024년까지 폴더블폰 시장이 연평균 122%의 고성장세를 유지할 것이라고 전망했다.   루나 브조르호프테 카날리스 연구원은 ""소비자들은 이제 일상 속 색다른 모바일 경험을 추구하고 있다""면서 ""바(bar)형 스마트폰보다 더 생산성 있고 엔터테인먼트적인 요소를 담을 수 있는 스마트폰에 대한 수요가 늘어나는 추세""라고 분석했다.    갤럭시Z플립3. 삼성전자 제공. ■삼성의 올해 '선택과 집중' 방향은 이에 따라 폴더블폰 대중화 '일등공신'인 갤럭시Z폴드3·플립3 후속작의 혁신 방향성도 중요해졌다. '혁신'과 '안정화' 두가지 선택지를 두고 '선택과 집중'을 해야 한다는 분석이다. 이를 두고 소셜네트워크(SNS)상 갤럭시 사용자들 사이에서 갑론을박이 이어지고 있다.   S펜 탑재, 커버 디스플레이 확대 등 혁신보다 배터리 수명·발열 등 기본적인 문제를 먼저 개선해야 한다는 주장과 갤럭시S22울트라와 견주는 혁신을 통해 플래그십(최상위기종)급 성능을 바라는 기대감이 대치하고 있다. 다만 개발 비용과 제품 출고가 등을 고려했을 때 '혁신과 안정화'라는 '두마리 토끼'를 모두 잡기 어려울 것으로 점쳐진다. 갤럭시Z폴드4·플립4에 대한 삼성전자의 '선택과 집중'이 중요해진 이유다.   해외 정보기술(IT)매체 등에 따르면 삼성전자는 갤럭시Z폴드4에 S펜 내장을 고려하고 있는 것으로 알려졌다.   메인 디스플레이는 전작보다 확대된 7.56인치, 외부 디스플레이는 0.01인치 줄어든 6.19인치가 채택될 가능성이 크다. 갤럭시Z플립4의 메인 디스플레이는 전작과 동일하게 유지되는 한편, 외부 디스플레이가 전작(1.83인치)보다 0.07인치 늘어난 1.9인치가 채택될 것이라는 전망이 나온다. #삼성전자 #삼성 #폴더블폰 #갤럭시Z폴드3 #갤럭시Z플립3 #갤럭시Z플립4 #갤럭시Z폴드4  


"
"“중국, 삼성 홀대 때문에” 아이폰에 세계 1위 자리 뺏긴다? [IT선빵!]


","올 들어 중국에서 애플 아이폰만이 유일하게 판매 증가세를 보였다. 삼성전자는 점유율 0%대로 고전을 면치 못하고 있다.[헤럴드경제=김현일 기자] “대륙 점령한 아이폰 누가 이기나, 삼성 ‘왕좌’ 위태위태.”새해 들어 중국인들의 애플 ‘아이폰 사랑’이 더 뜨거워지고 있다. ‘외국산 스마트폰의 무덤’으로 평가되는 중국에서 유독 아이폰만 중국인들의 열정적인 지지를 받고 있다. 그 결과, 올 1월 중국 내 아이폰 출하량이 나 홀로 증가한 것으로 나타났다. 반면 삼성전자의 중국 시장점유율은 여전히 바닥을 걷고 있어 올해 글로벌 스마트폰 왕좌도 애플에 내줄 것이란 전망이 나온다.중국신식정보연구원(CAICT)에 따르면 1월 중국 스마트폰 출하량은 3237만대로, 전년 같은 기간보다 18% 줄어들었다. 전년 대비 감소세로 전환한 것은 4개월 만이다. 지난해 1월에 이례적으로 3957만대의 높은 출하량을 기록한 것이 영향을 미쳤다는 분석이다.특히 중국 스마트폰업체인 샤오미(Xiaomi), 오포(OPPO), 비보(VIVO) 등 로컬 스마트폰의 부진이 두드러졌다. 전년 1월 대비 23.8%의 감소세를 보였다. 이규하 NH투자증권 연구원은 ""중화권 업체들이 지난해 말 출하량을 늘렸던 것이 부담으로 작용하고 있는 것으로 보인다""며 ""세트 및 부품 재고가 조금씩 확대되고 있는 상황""이라고 분석했다.2021년 4분기 중국 스마트폰시장에서 애플이 중국 로컬업체들을 제치고 1위로 올라섰다. 반면 삼성전자는 0%대의 점유율에 머물러 있다. [카운터포인트리서치 자료]반면 아이폰이 사실상 점령하고 있는 중국 내 해외 스마트폰 출하량은 나 홀로 증가세를 기록했다. 1월 출하량은 약 730만대로, 전년 대비 14.2% 늘어 압도적인 존재감을 뽐냈다. 중국 내 아이폰 수요가 여전한 데다 생산량이 늘어난 것이 이러한 결과로 이어졌다.애플은 지난해 9월 스마트폰 최대 시장 중 하나인 중국에서 ‘아이폰13’을 출시했다. 지난해 4분기 21.7%라는 역대 최고 시장점유율을 달성하며 중국 내 1위로 올라섰다. 이전보다 낮은 가격으로 내놓은 것이 주효했다. ‘아이폰12’ 또한 호조를 보이며 애플의 전체 판매량 증가에 기여했다. 중국 시장에서의 선전에 힘입어 삼성전자를 제치고, 지난해 4분기 전 세계 스마트폰 판매 1위에 올라섰다.지난해 연간으로 보면 삼성전자가 1위 자리를 고수하고 있지만 삼성 19%, 애플 17%로 불과 2%포인트 차다.중국 상하이 쇼핑거리에 있는 애플 스토어. [123RF]업계는 중국인들의 아이폰 사랑이 당분간 계속될 것으로 내다보고 있다. 오는 3월 애플의 중저가 모델 ‘아이폰SE3’ 출시가 예정된 만큼 중국 내 아이폰의 공세는 더욱 탄력을 받을 것으로 예상된다. 여기에 오는 9월 출시가 예상되는 ‘아이폰14’로까지 관심이 이어질 경우 애플이 삼성을 제치고 독주 체제를 굳힐 것이란 전망이다.반면 삼성전자는 여전히 중국 시장에서 외면을 받으면서 바닥을 걷고 있다. 지난해 ‘갤럭시Z 폴드3’ ‘갤럭시Z 플립3’ 등 폴더블폰을 앞세워 중국 공략에 나섰지만 0%대 점유율을 면치 못하고 있다.노태문 삼성전자 사장은 최근 ""중국은 굉장히 어려운 시장이지만 서두르는 것보다는 잘 준비해서 개선해나갈 것""이라며 ""여러 분석과 고민을 하고 있다""고 말했다.


"
"엔씨소프트 ‘퍼플’, 사용자 편의성 개선 업데이트


","[디지털데일리 왕진화 기자] 엔씨소프트 ‘퍼플’에 ‘리니지2M’ 특화 ‘하이라이트 녹화’ 기능이 더해졌다.   엔씨소프트(대표 김택진, 이하 엔씨(NC))는 크로스 플레이(Cross Play) 서비스 퍼플(PURPLE)에 다양한 편의 기능을 업데이트했다고 21일 밝혔다.   퍼플은 모바일앱 UI(User Interface)를 개편했다. ‘리니지W’, ‘리니지M’, ‘블레이드앤소울2(블소2)’ 등 게임별 채팅 목록을 편리하게 확인할 수 있도록 했다. 채팅방 내 메시지 폰트 사이즈는 운영체제(OS)별 설정에 따라 자동으로 조절된다.   엔씨(NC)는 퍼플 내 커뮤니티 기능을 추가했다. 이용자는 상대방과 대화를 빠르고 간편하게 시작할 수 있는 ‘채널’ 기능, 그룹 목적에 따라 채널을 관리하는 ‘하우스’ 기능 등 활용이 가능하다. 보이스 채팅 시 ‘보이스 필터’ 기능을 활용하면 변화된 목소리로 이야기를 나눌 수도 있다.   특히 퍼플로 리니지2M 플레이 시 ‘하이라이트 녹화’를 이용할 수 있다. 백그라운드에서 플레이 화면을 녹화하고 있다가 게임 내 중요한 순간을 자동으로 저장해주는 기능이다. 이용자는 보스 처치, 레벨업, 캐릭터 사망 등 중요한 순간에 이를 적용시킬 수 있다.   엔씨(NC)는 퍼플을 통해 비디오 중심의 커뮤니케이션을 강화한다. 블소2에서 제공하는 ‘라이브 비디오 스트리밍’ 서비스를 모든 게임으로 확대시킬 계획이다.


"
"넥슨, ‘팬즈메이커’ 프로젝트…‘메이플스토리’ 편 제품 22종 공개


","넥슨(대표 이정헌)은 크라우드펀딩 플랫폼인 와디즈와 함께 진행하는 ‘팬즈메이커(FANZ MAKER)’ 프로젝트로 ‘메이플스토리’편의 제품 22종을 공개하고 펀딩을 시작한다고 21일 밝혔다.  넥슨과 와디즈는 지난해 8월 IP(지식재산권)를 창작자에게 개방하는 ‘팬즈메이커’ 프로젝트 참가자 모집을 통해 11개 스타트업을 선발했고 ‘메이플스토리’ IP를 독창적으로 재해석한 라이선스 제품 22종이 탄생했다.주요 캐릭터인 ‘핑크빈’, ‘예티’, ‘돌의정령’, ‘주황버섯’, ‘슬라임’을 디자인에 활용한 무선 충전기, 가습기, 캠핑 보냉백 & 피크닉매트 등 일상 제품부터 콜드브루 커피머신 & 스피커, 강아지 모자, 골프 클립 등 특별한 용도를 지녀 소비자의 취향을 저격할 제품까지 라인업이 풍성하다.양사는 이번 프로젝트에 선정된 메이커들에게 이벤트로 활용할 수 있는 2000만 원 상당의 넥슨 캐시쿠폰을 지원한다.넥슨 사옥 내 임직원 대상 팝업 존과 성수동 ‘공간 와디즈’에 특별 전시, 제품 전시스케치와 인터뷰 영상을 통해 다양한 홍보 기회를 제공한다.


"
"곽윤기, 베이징 올림픽 기간 韓 트위터 최다 언급


","지난 16일 중국 베이징 캐피털 실내 경기장에서 열린 2022 베이징 동계올림픽 쇼트트랙 남자 5000m 계주 결승에서 은메달을 획득한 대한민국 남자 쇼트트랙 대표팀의 곽윤기(가운데)가 시상대에 오르며 세리머니를 하고 있다. /연합뉴스        2022 베이징 동계올림픽 기간 한국 트위터에서 가장 많이 언급된 대한민국 선수는 쇼트트랙 대표 곽윤기로 나타났다. 가장 많이 언급된 종목은 쇼트트랙이었다.21일 트위터에 따르면 지난 2월 4일부터 20일까지 17일 동안 베이징 올림픽에 출전한 선수 중 가장 많이 언급된 선수는 곽윤기로 조사됐다. 이어 황대헌, 최민정이 뒤를 이었다.국내서 가장 많이 트윗된 대한민국 선수. /트위터        곽윤기 선수는 팬들과 활발하게 소통하며 올림픽 기간 트위터에서 가장 큰 화제를 모았다. 두 번째로 많이 언급된 선수는 첫 금메달을 품에 안은 황대헌 선수다. 쇼트트랙 여자 1500m 2연패를 달성한 최민정 선수는 3위에 올랐다.가장 많이 트윗된 스포츠 종목은 이들 선수가 출전한 쇼트트랙이었다. 트위터 이용자들은 어려움 속에서도 쇼트트랙 1위 자리를 지킨 대한민국 선수단에 뜨거운 응원과 축하의 메시지를 전했다. 김연아 선수를 제외하고 한국 피겨 최고 성적을 기록하며 선전한 ‘피겨’가 2위, 팀킴의 도전으로 국민들의 큰 관심을 이끈 ‘컬링’은 3위에 올랐다.국내서 가장 많이 트윗된 스포츠 종목. /트위터        김연정 트위터 글로벌 K팝&K콘텐츠 파트너십 총괄 상무는 “앞으로도 K스포츠 관련 대화가 활발히 오갈 수 있는 소통창구로서의 역할이 더욱 커지도록 다양한 활동을 준비하겠다”라고 말했다.


"
"트위터는 알고있다…베이징 최고 스타는 '꽉잡아 윤기'


","/사진=트위터코리아올해 베이징 동계올림픽 기간 동안 트위터에서 가장 많이 언급된 스타는 곽윤기, 가장 인기가 높았던 종목은 쇼트트랙인 것으로 나타났다.트위터코리아는 이달 4~20일 트위터에서 가장 많이 언급된 선수가 쇼트트랙 대표인 곽윤기, 황대헌, 최민정 순이었다고 21일 밝혔다. 곽윤기 선수는 올림픽 기간 동안 유튜브 등 채널을 통해 팬들과 활발하게 소통하면서 트위터에서 가장 큰 화제가 됐다. 두번째로 많이 언급된 황대헌 선수는 대한민국에 첫 금메달을 안긴 바 있다. 쇼트트랙 여자 1500m 2연패를 달성한 최민정 선수는 3위에 올랐다.4위에는 한국 남자 피겨스케이팅의 간판 차준환 선수가 올랐다. 차준환 선수는 남자 싱글 프리스케이팅과 쇼트프로그램에서 전체 5위를 기록해 김연아 선수 이후 처음으로 피겨스케이팅 종목에서 5위 이내에 이름을 올렸다. 차준환 선수의 프리스케이팅 경기가 진행된 지난 10일 실시간 트렌드에는 '우리 준환' 키워드가 오르기도 했다. 이어서 이준서, 유영, 박장혁, 김민석, 김아랑, 김은정 선수 순으로 언급량이 많았다. 가장 많이 트윗된 스포츠 종목은 우리나라의 전통적인 강세 종목 '쇼트트랙'으로 나타났다. 트위터 이용자들은 편파 판정 논란 등의 어려움 속에서도 쇼트트랙 1위 자리를 지킨 대한민국 선수단에게 응원과 축하의 메시지를 전했다. 김연아 선수를 제외하고 한국 피겨 최고 성적을 기록하며 선전한 '피겨'가 2위, 팀킴의 도전으로 국민들의 큰 관심을 이끈 '컬링'이 3위에 올랐다. 이 외에 스피드 스케이팅, 루지도 트위터에서 대화가 많이 일어난 종목으로 꼽혔다. 트위터에서는 선수들의 애칭이나 인터뷰 내용 등이 주목받으면서 관련 키워드도 화제가 됐다. 선수들의 이름으로 대한민국을 재치있게 표현한 '대헌민국', '대헌민곽' 등의 키워드가 트렌딩되며 각각 16만, 15만건 가량의 트윗량을 발생시켰다. 이외에도 곽윤기 선수의 애칭 '핑크 보이'가 실시간 트렌드에 오르고, 최민정 선수가 남긴 ""쇼트트랙은 역시 대한민국""이라는 말이 회자되기도 했다. 김연정 트위터 글로벌 K팝 & K콘텐츠 파트너십 총괄 상무는 ""스포츠 팬들은 트위터를 통해 가장 신속하게 정보를 확인하고 실시간으로 대화를 나누며 역사적 순간을 함께했다""며 ""'다음 올림픽' 키워드가 실시간 트렌드에 오를 만큼 트위터 이용자들의 한국 스포츠에 대한 기대감이 큰 것을 확인할 수 있었다""고 말했다.


"
"로봇 개, 이번엔 미·멕시코 국경에 배치돼 논란


","미국과 멕시코 국경에 로봇개가 배치됐다고 알려져 논란이 되고 있다.IT매체 비즈니스인사이더는 미국 국토안보부(DHS)가 이번 달 초 미국 멕시코 국경 지역에 순찰을 목적으로 테스트 중인 로봇개 사진을 공개했다고 20일(현지시간) 보도했다.최근 외신들은 DHS 산하 연구개발 담당 사업부 과학기술이사회(S&T) 웹 사이트에 게시된 내용을 보도했다. 웹 사이트에 게시된 글에 따르면, “로봇개가 잠재적으로 국경 지역 관세국경보호청(CBP) 직원들의 가장 친한 새 친구가 될 수 있다""고 나와 있다.미국 남서부 국경지역에서 테스트 중인 로봇개의 모습 (사진=고스트로보틱스)브렌다 롱 S&T 프로그램 매니저는 글을 통해 “남쪽 국경지역은 인간과 짐승이 살기 힘든 곳일 수 있으며, 이것이 바로 그 곳에서 로봇이 뛰어난 이유”라고 말했다. 그는 “S&T가 주도하는 이 계획은 자율 지상 감시 차량에 초점을 맞추고 있다. 이 프로그램은 본질적으로 로봇 개에 관한 것”이라고 덧붙였다.하지만, 정부 관계자들은 해당 로봇 개가 언제 현장에 정식으로 배치될지는 밝히지 않았다.해당 프로그램에 도입된 로봇 개는 고스트 로보틱스가 만든 4족 보행 로봇인 ‘고스트 비전 60’이다. 이 로봇의 무게는 약 45kg로, 자율적으로 돌아다니거나 수동으로 조종할 수 있으며 열화상 카메라와 야간 비전 카메라를 탑재했다고 알려져 있다.고스트 로보틱스의 사족보행로봇 '고스트 비전 60’이 로봇개를 개발한 고스트 로보틱스 최고경영자(CEO) 지렌 파리크는 회사가 국가 안보를 위해 ""올바른 일을 하는 것""에 집중하고 있지만, 두려워할 것은 없다고 밝혔다.또, 그는 아직은 로봇개들이 인간 업무 중 어떤 것도 넘겨받을 준비가 되어있지 않다고 밝혔다. 이유는 한번 충전하면 4시간만 가동할 수 있다는 점, 현재는 사람이 원격으로 제어해야 한다는 점 때문이다.이 소식이 전해지자 소셜미디어에서는 영국 드라마 블랙미러에 나온 살인 로봇 개 사진을 올리며 공포감을 나타냈다. 또, 이민 옹호 단체 남부국경공동연합은 로봇개 도입을 비판하고 나섰다. 해당 단체는 “정말 충격적이다. 미국 정부가 또 다른 유형의 감시 기술을 추가하고 있다”고 밝혔다.이에 대해 고스트 로보틱스는 미국 국경에 배치된 로봇 개는 군사적 목적이 아니며, ""또 다른 센서 전달자일 뿐이다. 이것은 실제로 주변 환경을 감지하기 위한 것으로, 사람들과 실제로 상호 작용하는 것은 아니다""고 설명했다.로봇 개는 과거에도 이런 유사한 논란에 휘말려 도입이 중단된 적이 있다. 과거 로봇개가 미국 맨하튼에서 벌어진 인질 사건에 투입된 사실이 알려져 논란이 일자, 작년 4월 미국 뉴욕 경찰(NYPD)는 보스턴다이내믹스와 체결한 로봇 경찰견 임대 계약을 종료한 바 있다.


"
"""주가 저평가됐다"" 장병규 의장, 크래프톤 주식 100억원어치 샀다


","장병규 크래프톤 의장 (크래프톤 제공) © 뉴스1(서울=뉴스1) 정은지 기자,김근욱 기자 = 장병규 크래프톤 의장이 100억원 규모의 크래프톤 주식을 사들였다. 주가가 저평가됐다는 판단에 따라 주주가치 제고를 위한 책임경영 차원의 결정으로 보인다. 21일 금융감독원 전자공시시스템에 따르면 장병규 의장은 지난 17일과 18일 의결권이 있는 크래프톤 주식 각 1만8000주와 1만8570주를 각 27만5735원과 27만1323원에 매입했다. 이번 주식 매입 규모는 총 100억169만원에 달한다. 앞서 장 의장은 지난 10일 진행된 4분기 실적발표 콘퍼런스콜에서 자사주 매입을 예고한 바 있다. 그는 ""최근 글로벌 거시경제 흐름이 주식에 영향끼쳤음을 고려해도 크래프톤이 준비하고 있는 다양한 시도와 사업 확장성을 고려할 때 최근 주가가 중장기적으로 저평가됐다고 판단한다""면서 ""크래프톤 주식을 일정 부분 매입할 예정이며 추후 공시할 것이다""고 말했다.


"
"티맥스구름, 구름3.0 모듈 업데이트...""호환성·보안성 높였다""


","운영체제(OS) 전문업체 티맥스오에스는 구름 3.0 모듈에 티맥스 기술을 적용해 업데이트한 개방형OS 티맥스구름를 출시했다고 21일 밝혔다.티맥스구름은 국가보안기술연구소의 '구름 플랫폼'을 기반으로 한 개방형OS다. 이번 업데이트에는 구름3.0 모듈을 기반으로 한 호환성 및 보안성 강화와 사용자 편의성 향상이 포함됐다.먼저 데비안11을 기반으로 호환성을 확대했다. 데비안10 기반이었던 기존 구름 플랫폼이 최신 CPU나 디바이스 지원에 제한적이었다는 단점을 개선했다. 또한 외부 드라이버 설치 없이도 인쇄 및 스캔이 가능해졌다. exFAT 파일 시스템을 지원해 윈도OS, 맥OS 등 타 OS에서 포맷된 외부 드라이브를 티맥스구름에 연결할 수 있으며 파티션 생성을 할 수 있다.티맥스구름이 구름3.0 모듈 기반으로 업데이트 됐다.구름 3.0의 보안 모듈을 적용해 기존의 신뢰 부팅 및 운영체제·실행파일·브라우저 보호에 더해 디스크 암호화를 적용시켰다. 이를통해 별도 보안 솔루션 없이도 기업의 핵심 데이터 보호가 가능해졌다는 설명이다.티맥스오에스의 사용자인터페이스/사용자경험(UI/UX)·가상머신·가상데스크톱프로토콜(VDP) 기술도 적용됐다. 또한 티맥스의 버추얼OS 앱을 통해 티맥스구름 환경에서도 윈도·리눅스 등 용도에 맞는 이기종 OS를 이용할 수 있다. 가상데스크톱인프라(VDI) 환경의 접속단말OS나 게스트OS로 티맥스구름을 적용했을 때 티맥스의 자체 VDP를 적용해 낮은 트래픽 환경에서 고해상도 화질 구현이 가능하게 했다.추후 앱 가상화 기능을 고도화해 윈도OS와 호환을 높이고 리눅스 기반의 다양한 오픈소스 SW를 제공할 계획이다.허희도 티맥스오에스 대표는 ""국가보안기술연구소의 보안 기술과 티맥스오에스의 자체 OS 기술을 결합시켜 이번 업데이트를 시행했다""며 ""티맥스구름이 확산될 수 있도록 최선을 다 하겠다""고 말했다.


"
"동화약품 오너 4세 윤인호 전무, 부사장 승진…최고운영책임자 맡아


","2013년 과장으로 입사 후 초고속 승진···3월 1일 발령윤인호 동화약품 신임 부사장. 사진 제공=동화약품[서울경제] 동화약품(000020) 오너 4세 윤인호(38) 전무가 부사장으로 승진한다. 윤 신임 부사장은 윤도준(70) 동화약품 회장의 장남이다. 21일 동화약품에 따르면 윤인호 전무는 이번 정기 임원 인사에서 부사장으로 승진하며 회사의 최고운영책임자(COO)를 맡게 됐다. 발령 일자는 오는 3월 1일이다.윤인호 신임 부사장은 미국 위스콘신매디슨대학교 경제학과를 졸업한 뒤 2013년 동화약품에 과장으로 입사했다. 2018년 초 상무로 승진하고 이듬해 3월 등기 임원 자리에 오르며 이사회에 합류했다. 이번 승진으로 COO 자리에 오르면서 회사 운영 전반의 책임을 맡아 내부 입지를 더욱 공고히 할 것으로 보인다.업계에서는 동화약품이 윤인호 신임 부사장을 중심으로 '4세 경영'을 본격화하고 있다고 평가한다. 윤도준 회장은 슬하에 윤현경 상무(42)와 윤인호 신임 부사장 등 1남 1녀를 두고 있으나, 윤현경 상무는 여전히 미등기 임원이다.동화약품은 이번 임원 인사를 통해 마케팅실장에 김대현 상무, 미래전략실장에 성경수 상무보, 경영관리실장에 유정훈 이사대우를 각각 선임했다.동화약품은 1897년에 궁중 선전관(경호원) 출신으로 '활명수'를 발명한 민병호와 그의 아들 민강에 의해 '동화약방'이라는 이름으로 창립됐다. 1930년 주식회사로 전환했고 1962년에 '동화약품'으로 상호를 바꿨다. 1937년에 회사를 인수한 보당 윤창식이 '제2의 창업자'로 꼽힌다. 윤 신임 부사장은 그의 증손자다.


"
"넥슨, 와디즈X메이플스토리 팬즈메이커 펀딩 오픈


","총 11개 스타트업 참여 상품 22종넥슨코리아(대표 이정헌)는 크라우드펀딩 플랫폼인 와디즈와 함께 진행하는 ‘팬즈메이커(FANZ MAKER)’ 프로젝트로 ‘메이플스토리’편의 제품 22종을 공개하고 펀딩을 시작한다고 21일 밝혔다.넥슨과 와디즈는 지난해 8월 IP(지식재산권)를 창작자에게 개방하는 ‘팬즈메이커’ 프로젝트 참가자 모집을 통해 11개 스타트업을 선발했고, ‘메이플스토리’ IP를 독창적으로 재해석한 제품을 개발하는 메이커들을 컨설팅 후원했다.최종 탄생한 라이선스 제품 22종은 기존 굿즈 범위를 뛰어넘는 다양한 아이디어 제품들로 구성되어 ‘메이플스토리’ 유저는 물론, 제품의 스토리와 디자인, 자신의 취향에 맞춰 소비하는 ‘팬슈머’를 공략할 것으로 기대된다.와디즈X메이플스토리, 팬즈메이커 펀딩.주요 캐릭터인 ‘핑크빈’, ‘예티’, ‘돌의정령’, ‘주황버섯’, ‘슬라임’을 디자인에 활용한 무선 충전기, 가습기, 캠핑 보냉백 & 피크닉매트 등 일상 제품부터 콜드브루 커피머신 & 스피커, 강아지 모자, 골프 클립 등 특별한 용도를 지녀 소비자의 취향을 저격할 제품까지 라인업이 풍성하다.양사는 이번 프로젝트에 선정된 메이커들에게 이벤트로 활용할 수 있는 2,000만 원 상당의 넥슨 캐시쿠폰을 지원하고, 넥슨 사옥 내 임직원 대상 팝업 존과 성수동 ‘공간 와디즈’에 특별 전시, 제품 전시스케치와 인터뷰 영상을 통해 다양한 홍보 기회를 제공한다.제품 펀딩 참여는 와디즈 웹사이트와 앱을 통해 2월 21일부터 3월 7일까지 온라인으로 가능하며, 성수동 오프라인 체험숍 ‘공간 와디즈’에서는 제품을 직접 만나볼 수 있다.넥슨 권용주 IP사업팀장은 “게임팬은 물론 개발에 참여하는 메이커, 제품을 만나는 소비자 모두와 ‘메이플스토리’와의 새로운 접점을 구축하는데 좋은 기회였다”며 “이번 프로젝트를 통해 어려움을 겪고 있는 소상공인 분들도 조금이나마 힘을 얻기를 바란다”고 말했다.‘팬즈메이커’는 와디즈가 IP파트너사와 손잡고 온라인을 통해 직접 메이커를 매칭, 제품을 개발하는 프로젝트로, 캐릭터 IP와 펀딩 플랫폼, 스타트업의 아이디어를 결합시킨 ‘3자 콜라보’ 방식으로 진행된다.


"
