title,content
"DRC-KINSHASA-TURKEY-VISIT-AGREEMENT


","DRC-KINSHASA-TURKEY-VISIT-AGREEMENT(220221) -- KINSHASA, Feb. 21, 2022 (Xinhua) -- President of the Democratic Republic of the Congo (DRC) Felix Tshisekedi (R) and Turkish President Recep Tayyip Erdogan pose for a photo after a one-on-one meeting in Kinshasa, capital of the DRC, on Feb. 20, 2022. The DRC signed late Sunday multiple cooperation agreements with Turkey following a meeting between the two heads of state here. (Photo by Alain Uaykani/Xinhua)


"
"베이징 동계올림픽 마치고 돌아온 선수들


","    (영종도=연합뉴스) 김주성 기자 = 2022 베이징 동계올림픽 대표팀이 21일 오후 인천공항을 통해 귀국해 기념촬영을 하고 있다. 2022.2.21    utzza@yna.co.kr


"
"INDIA KASHMIROX OIL MILL


","Ox-driven oil mill in Kashmir77-year old Ghulam Muhammad feeds an ox at his ox-driven oil mill at the Namblabal area of Pampore in Pulwama district of south Kashmir,  21 February 2022. Muhammad continues to operate the ox-driven oil mill locally called Tilwan Waen that has been operating in Kashmir for the past 200 years. He rises before dawn, ties a piece of cloth on the eyes of the ox and goes about the laborious job every day.  EPA/FAROOQ KHAN


"
"스피드스케이팅 정재원-김민석 귀국


","    (영종도=연합뉴스) 김주성 기자 = 2022 베이징 동계올림픽 스피드스케이팅 남자 매스스타트에서 은메달을 획득한 정재원(왼쪽)과 남자 1,500m에서 동메달을 획득한 김민석이 21일 오후 인천공항을 통해 귀국하고 있다. 2022.2.21    utzza@yna.co.kr


"
"차민규 귀국, '태극기 휘날리며'


","    (영종도=연합뉴스) 김주성 기자 = 2022 베이징 동계올림픽 스피드스케이팅 남자 500m에서 은메달을 획득한 차민규(의정부시청)가 21일 오후 인천공항에서 태극기를 들고 귀국하고 있다. 2022.2.21    utzza@yna.co.kr


"
"차민규 귀국, '태극기 휘날리며'


","    (영종도=연합뉴스) 김주성 기자 = 2022 베이징 동계올림픽 스피드스케이팅 남자 500m에서 은메달을 획득한 차민규(의정부시청)가 21일 오후 인천공항에서 태극기를 들고 귀국하고 있다. 2022.2.21    utzza@yna.co.kr


"
"""중국, 국영기업·은행에 앤트그룹과의 거래 보고 지시""


","앤트그룹 로고[EPA 연합뉴스 자료사진. 재판매 및 DB 금지](홍콩=연합뉴스) 윤고은 특파원 = 중국 당국이 최근 대형 국영기업과 은행들에 알리바바의 핀테크 계열사 앤트그룹과의 금융 거래 등 제반 관계에 대해 보고할 것을 지시했다고 블룸버그 통신이 소식통을 인용해 21일 보도했다.    해당 조사는 중국 정부의 회계감사 기구인 심계서(審計署)가 주도하고 중국은행보험감독관리위원회(CBIRC·은보감회) 등 여러 규제 기관이 참여한다고 소식통은 전했다.    블룸버그는 ""중국 당국은 국영기업과 은행들에 지난 1월까지 앤트그룹과의 모든 거래를 면밀히 조사할 것이라며 가능한 한 빨리 보고하라고 지시했다""며 ""이는 앤트그룹에 대한 역대 가장 광범위하고 철저한 조사로 알려졌다""고 전했다.    이어 ""무엇 때문에 조사가 진행되는지, 해당 조사가 어떤 결과를 끌어낼지는 불분명하다""고 부연했다.    규제 당국과 앤트그룹은 이와 관련해 입장을 밝히지 않았다.    이번 조사가 알리바바와 앤트그룹의 본사가 있는 항저우시의 전 일인자 체포와 관련이 있을 가능성도 제기된다.    지난달 중국공산당 감찰 기구인 중앙기율검사위원회(기율위)는 저우장융(周江勇) 전 항저우시 당서기가 뇌물수수 등 심각한 범죄 행위를 한 것으로 조사됐다면서 해당 사건을 검찰에 넘긴다고 발표했다.    기율위는 저우 전 서기의 여러 죄상을 열거하면서 가장 먼저 '자본과의 결탁' 문제를 제기했다.    기율위가 고위 공직자의 비위 조사 결과를 공개하면서 '자본과의 결탁' 문제를 정면으로 제기한 것은 이례적인 일이다.    기율위는 저우 전 서기와 결탁했다는 기업이 어느 곳인지 구체적으로 언급하지 않았다.    하지만 중국에서 '자본의 무질서한 확장'은 거대 인터넷 기업들의 사업 행태를 비판할 때 쓰인다는 점에서 저우 전 서기와 알리바바의 과거 관계를 문제 삼은 것이라는 관측이 제기됐다.    저우 전 서기는 작년 8월 부패 혐의로 조사를 받기 시작하면서 낙마했는데 이때부터 이미 중국 안팎에서 '알리바바 부역자 색출'과 관련됐을 것이라는 관측이 무성했다.    그가 낙마할 무렵 항저우시 감찰 당국은 '정부와 기업 간의 깨끗한 관계 관리'에 나서겠다면서 수만명에 달하는 각급 간부와 그 가족들을 상대로 대대적인 조사를 벌이는 등 도시 전체가 알리바바 사태의 후폭풍에 휘말렸다.    중국 정부는 알리바바 창업주 마윈이 2020년 10월 상하이 행사에서 중국 당국을 공개적으로 비판한 직후 앤트그룹의 상장을 전격 중단시키고 역대 최고인 3조 3천억 원의 반독점 벌금을 부과하는 등 알리바바그룹을 전방위적으로 압박하고 있다.    pretty@yna.co.kr


"
"성공적 대회 자화자찬하는 中… ‘공정성’ 화두로 떠오르다 [베이징 올림픽 결산]


","(상) 판정 시비와 도핑 논란개최국 메달 욕심·IOC 인식 부족 대회 초반 쇼트트랙 경기 ‘홈 텃세’ 한국 가장 큰 피해… 국민도 공분 조선족 한복 겹쳐 반중 감정 고조 도핑 파문 러 발리예바 출전 허용 공정한 경쟁 위한 대책 마련해야    중국 쇼트트랙 대표팀의 판커신(왼쪽)이 지난 5일 중국 베이징의 베이징 캐피털 실내경기장에서 열린 2022 베이징 동계올림픽 쇼트트랙 혼성계주 결승에서 캐나다와 헝거리 선수들이 넘어지는 가운데 질주하고 있다. 베이징=로이터연합뉴스    20일 폐막한 2022 베이징 동계올림픽을 두고 개최국 중국은 당연히 성공적인 올림픽이라고 자화자찬하고 있다. 하지만 세계의 많은 사람들에게 이번 올림픽은 판정시비와 도핑논란에 어지럽혀진 대회로 기억될 전망이다. 판정과 도핑 문제는 공정한 경쟁이라는 올림픽의 핵심 정신에 반하기 때문이다. 이처럼 이번 대회는 ‘공정성’이라는 화두를 전면적으로 드러낸 올림픽이 됐다. 국제올림픽위원회(IOC)로서는 올림픽 이미지를 개선하기 위해 공정성 시비를 없애는 데 주력해야 하는 과제를 떠안았다.  대회 초반 쇼트트랙을 중심으로 일어난 편파판정 논란은 개최국이 메달에 욕심을 낼 때 나올 수 있는 부작용에 대한 IOC와 국제빙상연맹(ISU)의 인식 부족의 결과다. 어느 국제대회나 홈 텃세와 이점은 있기 마련이고 어느 정도는 용인될 수 있다. 하지만 너무 눈에 띄는 판정시비는 오히려 개최국에 대한 반감과 좋지 않은 이미지만 남길 수 있다.  그런 면에서 쇼트트랙 초반 경기에서 나온 중국 편향적 판정은 논란이 클 수밖에 없다. 그리고 이 판정의 가장 큰 피해자가 한국이었다는 점에서 국민도 공분했다. 개회식에서 한복을 입은 조선족 여성 출연자가 나온 것까지 겹쳐지며 반중 감정이 고조되는 부작용으로 이어졌다. 중국 내에서도 이에 맞서 ‘반한’ 분위기가 조성되는 등 평화의 장이어야 할 올림픽이 양국 관계에 좋지 않은 영향을 미쳤다.  이런 분위기가 감지되자 대한체육회는 초반부터 판정 문제에 대해 강력한 항의를 이어갔다. IOC와 ISU의 암묵적 태도 변화가 감지되면서 쇼트트랙에서 판정시비는 사라졌다. 하지만 스키점프 등 몇몇 종목에서 이해하기 힘든 심판의 판정이 경기와 성적을 지배하는 상황이 잇따르면서 올림픽의 축제 분위기를 깎아내렸던 것만은 분명하다.     ‘도핑 파문’을 일으킨 러시아올림픽위원회(ROC)의 카밀라 발리예바가 지난 17일 중국 베이징 캐피털 실내경기장에서 열린 2022 베이징 동계올림픽 피겨스케이팅 여자 싱글 프리스케이팅에 출전해 연기를 마친 뒤 실망한 표정으로 링크를 떠나고 있다. 베이징=연합뉴스    이번 올림픽에서 공정성 문제를 더욱 부각한 것은 약물 검출에도 출전을 강행한 러시아 피겨 스타 카밀라 발리예바 사건이었다. 지난해 12월 채취된 발리예바 샘플에서 금지 약물이 뒤늦게 검출된 데다 러시아반도핑기구가 발리예바의 징계를 보류하면서 올림픽 출전의 길을 열어준 것이 발단이었다.  IOC는 발리예바가 러시아올림픽위원회의 단체전 우승을 이끈 뒤에야 그의 도핑 사실을 알게 됐고 뒤늦게 그의 출전 정지 여부를 국제스포츠중재재판소(CAS)에 제소했지만 CAS가 발리예바의 여자 싱글 경기 출전을 허용하면서 논란은 더 커졌다. 공정한 경쟁을 펼쳐야 할 스포츠에서 약물의 도움을 받은 선수와 다른 선수들을 경쟁하게 하는 것은 올바르지 않다는 국제 여론이 비등했다. 함께 뛴 선수들은 물론 김연아도 공정하지 못하다고 목소리를 높였고, 국내외 방송 중계사들도 발리예바의 연기 때 침묵하며 항의했다.  이런 논란의 영향 탓인지 발리예바는 여자 싱글에서 실수를 연발하며 4위에 그쳐 메달을 따지 못했지만 앞서 열렸던 단체전 시상식은 끝내 열리지 못했다. 이로 인해 2위 미국과 3위인 일본 선수들까지 메달을 받지 못한 채 귀국길에 오르게 된 것은 안타까운 일이다.  특히 발리예바의 싱글 출전을 허가한 이유 중 하나가 ‘16세 미만은 보호받아야 한다’는 조항 때문으로 알려지면서 앞으로 올림픽 출전의 나이 제한이 더 높아져야 한다는 목소리까지 나오는 등 제도 개선 목소리도 높다.  이렇게 이번 베이징 동계올림픽을 통해 드러난 ‘불공정’의 문제가 해결되지 않고서는 올림픽에 대한 지구촌의 관심을 끌어내기 힘들다는 우려가 나오고 있다. 결국 IOC가 추락하고 있는 올림픽의 인기 회복을 위해서라도 공정한 경쟁을 위한 대책 마련에 적극적인 모습을 보여야 할 때라는 지적이 이어지고 있다.


"
"우크라이나, ‘포탄 날아와 국경초소 파괴됐다’는 러시아에 “가짜뉴스”


","        러시아 측은 21일(현지 시각) 우크라이나 쪽에서 날아온 포탄이 접경 지역인 러시아 남부 로스토프주의 국경수비대 시설에 떨어져 근무 시설이 완파됐다고 밝혔다. 인명 피해는 없는 것으로 전해졌다. 우크라이나는 이에 대해 “가짜뉴스”라고 부인했다.지난달 26일(현지 시각) 러시아군이 우크라이나와 인접한 남부 로스토프주에서 곡사포 사격 훈련을 벌이고 있다. 러시아가 우크라이나와 국경에 병력을 배치하고 군사훈련을 벌여 침공 우려가 고조되는 가운데 러시아, 우크라이나, 프랑스, 독일 4개국은 이날 이번 사태의 해법을 모색하는 회담을 열고 친러시아 분리주의 세력이 장악하고 있는 우크라이나 동부 지역에서의 휴전을 위한 노력을 이어가겠다는 공동 성명을 채택했다./연합뉴스        리아노보스티 통신에 따르면 국경수비대를 관할하는 러시아 연방보안국(FSB) 공보실은 이날 “오늘 오전 9시 50분쯤 우크라이나 쪽에서 날아온 정체불명의 포탄이 국경에서 150m 떨어진 우리 국경수비대 근무 시설을 완전히 파괴했다”고 밝혔다. 그러면서 “아무도 다치지는 않았으며 폭발물 전문가들이 현장을 살펴보고 있다”고 했다.다만 포탄이 어디에서 날아왔는지는 확인되지 않았기에 우크라이나 군은 이에 대해 즉각 반박했다. 우크라이나군 대변인은 AFP 통신 등의 인터뷰를 통해 “그들이 이런 가짜뉴스를 만드는 것을 막을 수는 없지만, 우리는 항상 민간 시설이나 로스토프 지역 내 일부 영토 등 어디든 총을 쏘지 않는다는 것을 강조하고 있다”고 주장했다.러시아 남서부 로스토프주는 우크라이나 돈바스 지역과 국경을 맞대고 있다. 친(親)러시아 분리주의 반군이 상당 부분을 통제 중인 돈바스 지역에선 반군과 정부군 간 교전이 지난 17일부터 격화됐다.반군은 정부군이 지난 2015년 민스크 평화협정에서 금지한 중화기를 동원해 반군 진영을 공격하고 있다고 주장하고 있으나, 정부군은 오히려 반군 공격에도 도발에 휘말리지 않기 위해 대응을 자제하고 있다고 반박하고 있다.돈바스 지역 분리주의 정부는 지난 18일 정부군 공격 위험을 이유로 관내 주민들에게 로스토프로 대피하도록 지시했다. 러시아 비상사태부는 20일까지 돈바스 지역 주민 6만1000명이 러시아로 넘어왔다고 밝혔다.


"
"Palestinians Hamas


","f2dd2c790d3148789ee3ac870fc2a95eMembers of Palestinian Hamas security forces paint their faces while display their military skills during a graduation ceremony in Gaza City, Monday, Feb. 21, 2022. (AP Photo/Adel Hana)


"
"SPAIN MADRID STOCK EXCHANGE


","Ibex 35 started in green encouraged by the possible meeting between the presidents of the US and RussiaA general view of Madrid Stock Exchange main headquarters in Madrid, central Spain, 21 February 2022. The Spanish Stock Market rose 0.70 percent on 21 February 2022 encouraged by the possible meeting between the presidents of the US and Russia to address the crisis in Ukraine, on a day in which Wall Street closes for the President's Day holiday.  EPA/VEGA ALONSO DEL VAL


"
"SPAIN MADRID STOCK EXCHANGE


","Ibex 35 started in green encouraged by the possible meeting between the presidents of the US and RussiaView of the prices of the quoted companies of the Ibex 35 (Spain's main index) at Madrid Stock Exchange main headquarters in Madrid, central Spain, 21 February 2022. The Spanish Stock Market rose 0.70 percent on 21 February 2022 encouraged by the possible meeting between the presidents of the US and Russia to address the crisis in Ukraine, on a day in which Wall Street closes for the President's Day holiday.  EPA/VEGA ALONSO DEL VAL


"
"UAE TENNIS DUBAI CHAMPIONSHIPS


","Dubai Tennis ATP ChampionshipsMarin Cilic of Croatia in action during his first round match against Jiri Vesely of the Czech Republic at the Dubai Duty Free Tennis ATP Championships 2022 in Dubai, United Arab Emirates, 21 February 2022.  EPA/ALI HAIDER


"
"UAE TENNIS DUBAI CHAMPIONSHIPS


","Dubai Tennis ATP ChampionshipsJiri Vesely of the Czech Republic in action during his first round match against Marin Cilic of Croatia at the Dubai Duty Free Tennis ATP Championships 2022 in Dubai, United Arab Emirates, 21 February 2022.  EPA/ALI HAIDER


"
"GERMANY PARTIES SPD


","Social Democratic Party board meeting in BerlinGerman Chancellor Olaf Scholz walks inside an office prior to the beginning of a Social Democratic Party (SPD) board meeting in Berlin, Germany, 21 February 2022. The chair board of the Social Democratic Party meets on a regular basis at the Party?s headquarters in Berlin.  EPA/CLEMENS BILAN / POOL


"
"GERMANY PARTIES SPD


","Social Democratic Party board meeting in BerlinSocial Democratic Party (SPD) co-chairman Lars Klingbeil walkd with a face mask prior to the beginning of a Social Democratic Party (SPD) board meeting in Berlin, Germany, 21 February 2022. The chair board of the Social Democratic Party meets on a regular basis at the Party?s headquarters in Berlin.  EPA/CLEMENS BILAN / POOL


"
"Xinhua Headlines: China empowers green, digital future with mega data project


","Xinhua Headlines: China empowers green, digital future with mega data project(220221) -- BEIJING, Feb. 21, 2022 (Xinhua) -- Aerial photo taken on May 24, 2021 shows a data center of Tencent in Gui'an New Area of southwest China's Guizhou Province. (Xinhua/Ou Dongqu)


"
"Xinhua Headlines: China empowers green, digital future with mega data project


","Xinhua Headlines: China empowers green, digital future with mega data project(220221) -- BEIJING, Feb. 21, 2022 (Xinhua) -- A worker maintains equipment at China Mobile's data center in a cloud computing base in Zhongwei City, northwest China's Ningxia Hui Autonomous Region, May 31, 2019. (Xinhua/Wang Peng)


"
"Xinhua Headlines: China empowers green, digital future with mega data project


","Xinhua Headlines: China empowers green, digital future with mega data project(220221) -- BEIJING, Feb. 21, 2022 (Xinhua) -- A man enters the venue of the China International Big Data Industry Expo 2021 in Guiyang, southwest China's Guizhou Province, May 26, 2021. (Xinhua/Ou Dongqu)


"
"편파판정·도핑에 소신 발언… 고성·반말·비인기종목 외면


","지상파 3사 ‘올림픽 중계’ 어땠나러 발리예바 경기에 침묵으로 일관  공정성 훼손한 판정엔 함께 분개  3사 ‘사이다 중계’에 시청자 큰 공감  스타선수 출신 해설 전문성 결여 눈총  쇼트트랙 등 인기종목 중복편성 여전 ‘차별 얼룩’ 도쿄 때 같은 중계참사는 없어    SBS는 중국 선수들의 반칙을 모은 ‘눈 뜨고 코 베갈상’이라는 콘텐츠를 만들어 화제가 됐다. SBS 제공    한겨울을 뜨겁게 달군 2022 베이징 동계올림픽이 지난 20일 막을 내렸다. 빙판과 설원 위 선수들만큼이나 지상파 3사의 중계 경쟁도 치열했다. 지난해 도쿄 하계올림픽과 마찬가지로 KBS는 차분하고 안정적인 해설, MBC는 다이내믹한 해설, SBS는 재치 있는 해설이 특징으로 꼽혔다. 방송사들은 경기 영상 외에도 현장의 이모저모를 전달하려 애썼지만, 이번에도 메달권에 들지 못한 비인기 종목은 소외되고 인기 종목에 대한 지상파 3사의 중복 편성이 여전했다는 평가가 나온다. 혐오와 차별로 얼룩졌던 지난해 도쿄 하계올림픽과 같은 중계 참사는 없었지만 경기 분석 대신 감탄사와 고성만 가득한 해설은 그대로였다.  ◆공정 잃은 올림픽에 말 잃은 해설진  이번 베이징올림픽은 ‘편파 판정’과 ‘도핑 파문’으로 얼룩졌다. 각 사의 중계진은 일련의 사건에 국민과 함께 분개하고, 소신 발언과 ‘침묵 해설’ 등으로 공감을 샀다.  지난 7일 쇼트트랙 남자 1000m 준결승에서 황대헌과 이준서가 나란히 페널티를 받으며 실격하자 진선유 KBS 해설위원은 “정말 판정을 이해할 수 없다”고 했고, 안상미 MBC 해설위원은 “우리 선수가 있어야 할 자리(결승전)에 없다. 정말 속상하다”고 토로했다.  일부 강도 높은 발언은 속 시원하다는 반응과 과도하다는 평가가 엇갈렸다. 배성재 SBS 해설위원은 남자 쇼트트랙 계주 준결승을 중계하면서 “중국이 무혈입성합니다”, “쇼트트랙 자유이용권을 얻은 듯한 중국” 등 다소 강한 어조로 편파 판정을 꼬집었다.  ‘눈 뜨고 코 베이징.’ 중국의 편파 판정 이슈가 불거진 직후 온라인에서 이 같은 문구가 회자되자 SBS는 즉각 ‘눈 뜨고 코 베갈 상’이라는 이름으로 중국 선수들의 반칙 장면을 모아 내보내 화제를 모으기도 했다.     발리예바의 연기에 SBS의 이현경 캐스터(사진 왼쪽)와 이호정 해설위원이 침묵을 지키는 모습. SBS 제공    도핑 규정을 위반한 여자 피겨스케이팅 카밀라 발리예바(16·러시아올림픽위원회) 선수의 경기(15·17일)에 지상파 3사는 침묵 중계로 일관했다. 각사는 발리예바의 연기 시작부터 끝까지 한마디도 하지 않고 경기를 조용히 지켜봤고, 연기가 끝난 후에는 이번 사태에 대한 질타를 쏟아냈다. 곽민정 KBS 해설위원은 “많은 것들을 책임지려면 출전하지 말아야 하지 않았나 하는 생각이 든다”고 일침을 놨다. 이호정 SBS 해설위원은 “스포츠는 공정하고 깨끗해야 한다”며 “도핑 위반한 선수는 출전하지 못하는 게 당연한 원칙이고 모든 선수들의 노력은 공평하고 소중하게 여겨야 한다”고 비판했다.  ◆전문적 해설 대신 고성·반말 난무  시청자들의 정서와 발을 맞춘 ‘공감형’ 중계는 한편으로 이른바 ‘방구석 해설’이라는 논란도 일으켰다. 지상파 3사는 앞다퉈 스타 선수 출신을 해설위원으로 기용했지만 전문성 있는 해설을 하는 이는 극히 드물었다.  특히 대회 기간 내내 불공정 시비가 불거지면서 해설진의 감정 과잉 상태는 더 고조됐다. 정보 전달보다는 출전 선수들을 응원하기 위해 고성을 지르는 등 흥분을 감추지 못하는 모습으로 스스로 전문성을 훼손했다는 비판이 나왔다. 저널리즘을 갖춘 스포츠 중계 전문인력 양성이 시급하다는 지적이다.     2022 베이징 동계올림픽을 통해 KBS 해설위원으로 데뷔한 이상화(사진 왼쪽). 이상화는 후배 선수들을 향해 반말 등으로 공과 사를 구분하지 않는다는 논란에 휩싸였다. KBS 제공    KBS 스피드스케이팅 해설위원인 이상화가 대표적이다. 이상화는 지난 12일 열린 스피드스케이팅 남자 500m 결선에서 차민규 선수의 레이스를 중계하며 “야, 야, 여기! 야, 여기 봐”, “이야! 은메달 잘했다. 잘했다”라며 반말로 해설을 진행했다. 이를 두고 공과 사를 제대로 구분하지 못한 중계란 비판이 쏟아졌다.   KBS에서 컬링 중계를 한 이재호 해설위원과 최승돈 캐스터도 한국 대표팀이 저조한 점수를 내자 한숨을 쉬는 등 실망한 감정을 고스란히 드러내 시청자들의 눈살을 찌푸리게 했다. KBS 시청자권익센터 시청자 청원 게시판에는 이상화·이재호 해설위원과 최승돈 캐스터의 하차를 요구하는 청원이 올라오기도 했다.     MBC의 컬링 해설진. 왼쪽부터 신미성 해설위원, 김성근 캐스터, 김민지 해설위원. MBC 제공    반면 베이징 올림픽 개회식 중계는 도쿄 하계올림픽 때 MBC 중계사고를 의식한 듯 비교적 차분한 분위기로 진행됐다. MBC는 도쿄올림픽 개회식 당시 우크라이나 선수단이 입장할 때 체르노빌 원전 사고 사진을, 엘살바도르 소개 때는 비트코인 사진을, 아이티 선수단이 등장할 때는 ‘대통령 암살로 정국은 안갯속’이란 자막을 사용했다.  이에 지상파 3사는 이번 대회 개회식에서는 선수단이 입장할 때 해당 국가를 소개하는 이미지로 일제히 지도를 화면에 띄웠다. 불필요한 논란을 낳지 않기 위한 의도로 해석되지만, 방송사마다 개성이 드러나지 않아 개회식이 심심해졌다는 평을 받았다.     왼쪽부터 SBS 배성재 캐스터와 제갈성렬 해설위원. SBS 제공    ◆최고 시청률 쇼트트랙… 비인기 종목 소외는 여전  방송통신위원회는 올림픽 중계를 할 때 채널별로 최대한 겹치지 않게 편성해 줄 것을 권고하고 있지만, 이번에도 인기 종목은 지상파 3사가 동시에 중계하는 관행이 이어졌다. 중계를 책임진 방송사들이 편성을 조정해 시청자들의 시청권을 보장해야 한다는 지적이다.  지난 18일까지 닐슨코리아의 누적 총 시청률 기준 이번 올림픽에서 시청자들이 주목한 경기는 40%대를 기록한 쇼트트랙이었다. 쇼트트랙 여자 3000m 계주 결승의 지상파 3사 시청률 합은 46.6%로 가장 높았고, 남자 대표팀 5000m 계주 경기가 43.8%, 최민정이 금메달을 딴 여자 1500m 결승 경기가 41.2% 순으로 나타났다.  이번 올림픽에서 첫 메달이 나온 스피드스케이팅은 30% 안팎의 시청률을 보였다. 김민석이 동메달을 획득한 스피드스케이팅 남자 1500m 경기 시청률 합은 30.9%, 차민규가 은메달을 딴 남자 500m 경기는 26.9%로 집계됐다.  그러나 메달권에서 거리가 먼 바이애슬론, 노르디복합 등 비인기 종목은 중계 자체에서 소외되는 경향을 보였다.  KBS는 1TV와 2TV 두 개 채널을 통해 알파인스키, 스노보드 등 비인기 종목도 고루 편성하려 애썼지만, 인기 종목과 경기 시간이 겹치는 경우 어김없이 비인기 종목을 편성에서 제외했다. 지난 14일 오후 9시40분 열린 봅슬레이 남자 2인승 예선 경기는 같은 날 8시쯤 시작된 여자 컬링 한일전에 밀려 중계되지 않았다.  지상파 3사의 이러한 관행이 아이스하키 등의 동계올림픽 종목이 한국에선 비인기 종목의 신세에서 벗어나지 못하는 중요한 이유 중 하나라는 비판이 나온다.


"
"""5~11세 희망자, 화이자 2번 맞는다""…일본, 이달부터 어린이 대상 백신 접종 돌입


","[사진 출처 = 연합뉴스] 일본에서 이달중 5~11세 어린이 700만~800만명을 대상으로 코로나19 백신 접종이 시작된다. 21일 일본 지지통신에 따르면 후생노동성은 한달전 5~11세 연령대에 대한 화이자 백신 접종을 승인했다. 일본 정부는 이번 주부터 의료기관에 백신을 보내 희망자를 대상으로 접종에 들어갈 예정이다. 희망자는 3주 간격으로 2번 맞게 된다. 오미크론 변이 확산 전 실시된 임상시험에서는 해당 연령대 어린이가 백신을 맞을 경우 코로나19 예방효과가 90%에 달하는 것으로 나왔다. 미국에서는 이 연령대 접종자에게서 통증이나 발열, 심근염 등의 부작용이 보고됐다. 다만 빈도는 16∼25세보다 낮았다고 지지통신은 보도했다. 한국의 경우 5~11세 접종 여부는 결정되지 않은 상태다.


"
"GERMANY PARTIES SPD


","Social Democratic Party board meeting in BerlinGerman Chancellor Olaf Scholz (L) arrives with a face mask next to Social Democratic Party (SPD) North Rhine-Westphalia regional chairman and federal party deputy chairman Thomas Kutschaty for a Social Democratic Party (SPD) board meeting in Berlin, Germany, 21 February 2022. The chair board of the Social Democratic Party meets on a regular basis at the Party?s headquarters in Berlin.  EPA/CLEMENS BILAN / POOL


"
"GERMANY PARTIES SPD


","Social Democratic Party board meeting in Berlin(L-R) Social Democratic Party (SPD) Secretary General Kevin Kuehnert, co-chairman Lars Klingbeil, co-chairwoman Saskia Esken, German Chancellor Olaf Scholz, North Rhine-Westphalia regional chairman and federal party deputy chairman Thomas Kutschaty and deputy chairwoman Anke Rehlinger talk with face masks during the beginning of a Social Democratic Party (SPD) board meeting in Berlin, Germany, 21 February 2022. The chair board of the Social Democratic Party meets on a regular basis at the Party?s headquarters in Berlin.  EPA/CLEMENS BILAN / POOL


"
"GERMANY PARTIES SPD


","Social Democratic Party board meeting in Berlin(L-R) Social Democratic Party (SPD) Secretary General Kevin Kuehnert, co-chairman Lars Klingbeil, co-chairwoman Saskia Esken, German Chancellor Olaf Scholz, North Rhine-Westphalia regional chairman and federal party deputy chairman Thomas Kutschaty and deputy chairwoman Anke Rehlinger talk with face masks during the beginning of a Social Democratic Party (SPD) board meeting in Berlin, Germany, 21 February 2022. The chair board of the Social Democratic Party meets on a regular basis at the Party?s headquarters in Berlin.  EPA/CLEMENS BILAN / POOL


"
"GERMANY PARTIES SPD


","Social Democratic Party board meeting in BerlinGerman Chancellor Olaf Scholz looks on with a face mask on during the beginning of a Social Democratic Party (SPD) board meeting in Berlin, Germany, 21 February 2022. The chair board of the Social Democratic Party meets on a regular basis at the Party?s headquarters in Berlin.  EPA/CLEMENS BILAN / POOL


"
"GERMANY PARTIES SPD


","Social Democratic Party board meeting in Berlin(L-R) Social Democratic Party (SPD) Secretary General Kevin Kuehnert, co-chairman Lars Klingbeil, co-chairwoman Saskia Esken, German Chancellor Olaf Scholz, North Rhine-Westphalia regional chairman and federal party deputy chairman Thomas Kutschaty and deputy chairwoman Anke Rehlinger talk with face masks during the beginning of a Social Democratic Party (SPD) board meeting in Berlin, Germany, 21 February 2022. The chair board of the Social Democratic Party meets on a regular basis at the Party?s headquarters in Berlin.  EPA/CLEMENS BILAN / POOL


"
"UAE TENNIS DUBAI CHAMPIONSHIPS


","Dubai Tennis ATP ChampionshipsMarin Cilic of Croatia in action during his first round match against Jiri Vesely of the Czech Republic at the Dubai Duty Free Tennis ATP Championships 2022 in Dubai, United Arab Emirates, 21 February 2022.  EPA/ALI HAIDER


"
"Palestinians Hamas


","fea9d271c64e49ae91491cd568cc2b0eWomen watch members of the Palestinian Hamas security forces display their military skills during a graduation ceremony in Gaza City, Monday, Feb. 21, 2022. (AP Photo/Adel Hana)


"
"UAE TENNIS DUBAI CHAMPIONSHIPS


","Dubai Tennis ATP ChampionshipsJiri Vesely of the Czech Republic in action during his first round match against Marin Cilic of Croatia at the Dubai Duty Free Tennis ATP Championships 2022 in Dubai, United Arab Emirates, 21 February 2022.  EPA/ALI HAIDER


"
"스피드스케이팅 정재원-김민석 귀국


","    (영종도=연합뉴스) 김주성 기자 = 2022 베이징 동계올림픽 스피드스케이팅 남자 매스스타트에서 은메달을 획득한 정재원(왼쪽)과 남자 1,500m에서 동메달을 획득한 김민석이 21일 오후 인천공항을 통해 귀국하고 있다. 2022.2.21    utzza@yna.co.kr


"
"기념촬영하는 올림픽 대표팀


","    (영종도=연합뉴스) 김주성 기자 = 2022 베이징 동계올림픽 대표팀이 21일 오후 인천공항을 통해 귀국해 기념촬영을 하고 있다. 2022.2.21    utzza@yna.co.kr


"
